Timestamp,SpO2,Heart Rate,HR Confidence,HR Interval,Respiration (HR Variance),Respiration (Oxygen),Temperature,Interpolation SpO2
02.03.2018 14:13:48.652,,,,,,,21.2969,
02.03.2018 14:13:53.663,,,,,,,21.3945,
02.03.2018 14:13:58.671,,,,,,,21.5156,
02.03.2018 14:14:03.654,,,,,,,21.6992,
02.03.2018 14:14:08.664,,,,,,,21.8516,
02.03.2018 14:14:13.687,,,,,,,22.0391,
02.03.2018 14:14:18.650,,,,,,,22.2031,
02.03.2018 14:14:23.660,,,,,,,22.3398,
02.03.2018 14:14:28.670,,,,,,,22.4961,
02.03.2018 14:14:33.652,,,,,,,22.6406,
02.03.2018 14:14:38.665,,,,,,,22.7773,
02.03.2018 14:14:43.684,,,,,,,22.8945,
02.03.2018 14:14:48.649,,,,,,,23.0352,
02.03.2018 14:14:53.659,,,,,,,23.1641,
02.03.2018 14:14:58.669,,,,,,,23.2656,
02.03.2018 14:15:03.649,,,,,,,23.3242,
02.03.2018 14:15:08.663,,,,,,,23.4727,
02.03.2018 14:15:13.673,,,,,,,23.582,
02.03.2018 14:15:18.660,,,,,,,23.6758,
02.03.2018 14:15:23.657,,,,,,,23.7969,
